Season,Player,Tm,G,MP,PTS,Total_PTS,PTS_per_48
2024,Darius Garland,CLE,12,36.0,15.7,188.39999999999998,20.93333333333333
2024,Luka Garza,MIN,7,3.7,4.1,28.699999999999996,53.18918918918918
2024,Paul George,LAC,6,37.0,19.5,117.0,25.2972972972973
2024,Josh Giddey,OKC,10,18.1,8.7,87.0,23.071823204419886
2024,Shai Gilgeous-Alexander,OKC,10,39.9,30.2,302.0,36.33082706766917
2024,Rudy Gobert,MIN,15,34.1,12.1,181.5,17.032258064516128
2024,Aaron Gordon,DEN,12,37.1,14.3,171.60000000000002,18.50134770889488
2024,Eric Gordon,PHO,4,29.5,8.0,32.0,13.016949152542374
2024,A.J. Green,MIL,6,11.2,2.8,16.799999999999997,11.999999999999998
2024,Josh Green,DAL,22,18.1,5.0,110.0,13.259668508287293
2024,Rui Hachimura,LAL,5,30.4,7.8,39.0,12.31578947368421
2024,Tyrese Haliburton,IND,15,34.8,18.7,280.5,25.79310344827586
2024,Tim Hardaway Jr.,DAL,14,12.7,4.4,61.60000000000001,16.629921259842522
2024,James Harden,LAC,6,40.3,21.2,127.19999999999999,25.250620347394545
2024,Jaden Hardy,DAL,19,6.8,4.2,79.8,29.647058823529413
2024,Gary Harris,ORL,6,26.5,4.2,25.200000000000003,7.607547169811321
2024,Tobias Harris,PHI,6,36.3,9.0,54.0,11.900826446280991
2024,Josh Hart,NYK,13,42.2,14.5,188.5,16.492890995260662
2024,Isaiah Hartenstein,NYK,13,29.8,8.5,110.5,13.691275167785234
2024,Sam Hauser,BOS,19,14.9,5.4,102.60000000000001,17.395973154362416
2024,Jordan Hawkins,NOP,3,4.0,0.0,0.0,0.0
2024,Jaxson Hayes,LAL,4,6.0,0.3,1.2,2.4
2024,Gordon Hayward,OKC,7,6.6,0.0,0.0,0.0
2024,Tyler Herro,MIA,5,37.0,16.8,84.0,21.794594594594596
2024,Buddy Hield,PHI,4,12.8,5.5,22.0,20.625
2024,Haywood Highsmith,MIA,5,25.2,4.8,24.0,9.142857142857142
2024,Jrue Holiday,BOS,19,37.9,13.2,250.79999999999998,16.717678100263853
2024,Justin Holiday,DEN,12,12.5,2.9,34.8,11.136
2024,Chet Holmgren,OKC,10,34.5,15.6,156.0,21.704347826086956
2024,Al Horford,BOS,19,30.3,9.2,174.79999999999998,14.574257425742571
2024,Caleb Houstan,ORL,3,4.7,1.0,3.0,10.212765957446807
2024,Jett Howard,ORL,2,5.0,2.5,5.0,24.0
2024,Bones Hyland,LAC,3,4.0,3.7,11.100000000000001,44.400000000000006
2024,Joe Ingles,ORL,7,9.7,1.6,11.200000000000001,7.917525773195877
2024,Brandon Ingram,NOP,4,36.3,14.3,57.2,18.90909090909091
2024,Kyrie Irving,DAL,22,40.0,22.1,486.20000000000005,26.52
2024,Jonathan Isaac,ORL,7,21.0,6.3,44.1,14.399999999999999
2024,Andre Jackson Jr.,MIL,5,12.0,2.4,12.0,9.6
2024,Isaiah Jackson,IND,15,10.3,3.8,57.0,17.70873786407767
2024,Reggie Jackson,DEN,12,9.8,3.5,42.0,17.14285714285714
2024,LeBron James,LAL,5,40.8,27.8,139.0,32.70588235294118
2024,Jaime Jaquez Jr.,MIA,4,30.8,12.8,51.2,19.94805194805195
2024,DaQuan Jeffries,NYK,4,5.0,2.0,8.0,19.2
2024,Isaiah Joe,OKC,10,17.3,6.4,64.0,17.757225433526013
2024,James Johnson,IND,1,1.0,1.0,1.0,48.0
2024,Nikola Jokić,DEN,12,40.2,28.7,344.4,34.26865671641791
2024,Damian Jones,CLE,2,4.5,0.0,0.0,0.0
2024,Derrick Jones Jr.,DAL,22,29.4,9.1,200.2,14.857142857142858
2024,Herbert Jones,NOP,4,35.3,13.0,52.0,17.677053824362606
2024,DeAndre Jordan,DEN,2,6.5,2.0,4.0,14.76923076923077
2024,Nikola Jović,MIA,5,25.6,9.4,47.0,17.625
2024,Maxi Kleber,DAL,13,16.8,3.7,48.1,10.571428571428573
2024,Luke Kornet,BOS,13,10.2,3.0,39.0,14.117647058823529
2024,A.J. Lawson,DAL,10,3.0,1.1,11.0,17.6
2024,Kawhi Leonard,LAC,2,29.5,12.0,24.0,19.52542372881356
2024,Caris LeVert,CLE,11,25.3,10.1,111.1,19.16205533596838
2024,E.J. Liddell,NOP,1,3.0,0.0,0.0,0.0
2024,Damian Lillard,MIL,4,39.0,31.3,125.2,38.52307692307693
2024,Nassir Little,PHO,4,3.5,1.8,7.2,24.685714285714283
2024,Dereck Lively II,DAL,21,22.0,7.9,165.9,17.236363636363635
2024,Chris Livingston,MIL,2,3.0,1.0,2.0,16.0
2024,Brook Lopez,MIL,6,33.3,17.7,106.19999999999999,25.513513513513516
2024,Kevin Love,MIA,5,6.4,1.8,9.0,13.5
2024,Kyle Lowry,PHI,6,29.2,7.0,42.0,11.506849315068495
2024,Terance Mann,LAC,6,31.2,9.3,55.800000000000004,14.30769230769231
2024,Naji Marshall,NOP,4,21.0,9.0,36.0,20.57142857142857
2024,Caleb Martin,MIA,5,35.2,11.6,58.0,15.818181818181817
2024,Tyrese Maxey,PHI,6,44.5,29.8,178.8,32.1438202247191
2024,Miles McBride,NYK,13,26.7,11.0,143.0,19.775280898876403
2024,CJ McCollum,NOP,4,37.0,17.8,71.2,23.091891891891894
2024,T.J. McConnell,IND,17,20.5,11.8,200.60000000000002,27.629268292682926
2024,Jaden McDaniels,MIN,16,33.6,12.2,195.2,17.428571428571427
2024,Doug McDermott,IND,10,6.4,1.3,13.0,9.75
2024,Jordan McLaughlin,MIN,6,5.0,0.7,4.199999999999999,6.72
2024,De'Anthony Melton,PHI,1,7.0,0.0,0.0,0.0
2024,Sam Merrill,CLE,10,12.5,3.3,33.0,12.671999999999999
2024,Khris Middleton,MIL,6,38.3,24.7,148.2,30.9556135770235
2024,Leonard Miller,MIN,3,2.3,0.0,0.0,0.0
2024,Patty Mills,MIA,3,17.3,6.0,18.0,16.647398843930635
2024,Shake Milton,NYK,4,5.5,1.3,5.2,11.345454545454546
2024,Josh Minott,MIN,5,3.6,1.2,6.0,15.999999999999998
2024,Donovan Mitchell,CLE,10,38.2,29.6,296.0,37.19371727748691
2024,Evan Mobley,CLE,12,35.2,16.0,192.0,21.818181818181817
2024,Wendell Moore Jr.,MIN,6,3.0,1.2,7.199999999999999,19.2
2024,Marcus Morris,CLE,9,15.3,6.1,54.9,19.137254901960784
2024,Markieff Morris,DAL,1,12.0,3.0,3.0,12.0
2024,Monte Morris,MIN,9,7.4,2.3,20.7,14.918918918918916
2024,Trey Murphy III,NOP,4,42.0,11.5,46.0,13.142857142857142
2024,Jamal Murray,DEN,12,38.5,20.6,247.20000000000002,25.683116883116885
2024,Svi Mykhailiuk,BOS,8,4.0,1.0,8.0,12.0
2024,Larry Nance Jr.,NOP,4,21.0,6.3,25.2,14.399999999999999
2024,Andrew Nembhard,IND,17,32.6,14.9,253.3,21.938650306748468
2024,Aaron Nesmith,IND,17,32.9,10.5,178.5,15.319148936170212
2024,Georges Niang,CLE,10,12.1,2.8,28.0,11.107438016528926
2024,Zeke Nnaji,DEN,3,4.7,1.7,5.1,17.361702127659573
2024,Jusuf Nurkić,PHO,4,26.0,7.8,31.2,14.4
2024,Royce O'Neale,PHO,4,26.0,5.0,20.0,9.230769230769232
2024,Chuma Okeke,ORL,2,5.0,3.0,6.0,28.799999999999997
2024,Josh Okogie,PHO,4,7.3,3.5,14.0,23.01369863013699
2024,Isaac Okoro,CLE,12,21.9,5.5,66.0,12.054794520547947
2024,Kelly Oubre Jr.,PHI,6,37.3,13.2,79.19999999999999,16.986595174262735
2024,Cameron Payne,PHI,5,12.2,5.6,28.0,22.0327868852459
2024,Jalen Pickett,DEN,3,3.7,1.3,3.9000000000000004,16.864864864864863
2024,Mason Plumlee,LAC,6,11.0,3.2,19.200000000000003,13.963636363636363
2024,Michael Porter Jr.,DEN,12,36.9,15.8,189.60000000000002,20.552845528455286
2024,Bobby Portis,MIL,6,31.2,16.5,99.0,25.384615384615387
2024,Kristaps Porziņģis,BOS,7,23.6,12.3,86.10000000000001,25.016949152542374
2024,Dwight Powell,DAL,13,3.4,0.5,6.5,7.0588235294117645
2024,Norman Powell,LAC,6,29.8,12.8,76.80000000000001,20.61744966442953
2024,Taurean Prince,LAL,5,22.2,7.4,37.0,16.0
2024,Payton Pritchard,BOS,19,18.7,6.4,121.60000000000001,16.427807486631018
2024,Olivier-Maxence Prosper,DAL,3,3.0,0.0,0.0,0.0
2024,Neemias Queta,BOS,3,4.3,1.3,3.9000000000000004,14.511627906976745
2024,Austin Reaves,LAL,5,34.8,16.8,84.0,23.172413793103452
2024,Paul Reed,PHI,6,7.2,1.5,9.0,10.0
2024,Naz Reid,MIN,16,22.6,11.1,177.6,23.57522123893805
2024,Duncan Robinson,MIA,5,12.0,2.6,13.0,10.4
2024,Mitchell Robinson,NYK,6,19.2,2.8,16.799999999999997,7.0
2024,Orlando Robinson,MIA,1,2.0,0.0,0.0,0.0
2024,Jeremiah Robinson-Earl,NOP,1,5.0,2.0,2.0,19.2
2024,David Roddy,PHO,2,1.5,0.0,0.0,0.0
2024,D'Angelo Russell,LAL,5,37.0,14.2,71.0,18.42162162162162
2024,Matt Ryan,NOP,1,3.0,0.0,0.0,0.0
2024,Ben Sheppard,IND,17,19.7,5.2,88.4,12.67005076142132
2024,Pascal Siakam,IND,17,35.5,21.6,367.20000000000005,29.2056338028169
2024,Jericho Sims,NYK,5,5.4,1.4,7.0,12.444444444444441
2024,Jalen Smith,IND,7,6.0,1.9,13.299999999999999,15.2
2024,Jaden Springer,BOS,4,5.5,1.0,4.0,8.727272727272727
2024,Julian Strawther,DEN,3,5.3,2.3,6.8999999999999995,20.830188679245282
2024,Max Strus,CLE,12,36.2,9.5,114.0,12.596685082872927
2024,Jalen Suggs,ORL,7,33.1,14.7,102.89999999999999,21.317220543806645
2024,Jayson Tatum,BOS,19,40.4,25.0,475.0,29.7029702970297
2024,Daniel Theis,LAC,1,4.0,3.0,3.0,36.0
2024,Isaiah Thomas,PHO,1,4.0,0.0,0.0,0.0
2024,Tristan Thompson,CLE,10,8.7,1.5,15.0,8.275862068965518
2024,Xavier Tillman Sr.,BOS,8,8.6,1.5,12.0,8.372093023255815
2024,Obi Toppin,IND,17,20.2,10.9,185.3,25.9009900990099
2024,Karl-Anthony Towns,MIN,16,32.6,19.1,305.6,28.12269938650307
2024,P.J. Tucker,LAC,2,15.5,5.5,11.0,17.032258064516128
2024,Myles Turner,IND,17,32.4,17.0,289.0,25.185185185185187
2024,Hunter Tyson,DEN,3,4.7,0.3,0.8999999999999999,3.063829787234042
2024,Jonas Valančiūnas,NOP,4,22.5,14.5,58.0,30.933333333333334
2024,Gabe Vincent,LAL,5,13.8,1.4,7.0,4.869565217391304
2024,Dean Wade,CLE,3,21.0,3.7,11.100000000000001,8.457142857142857
2024,Franz Wagner,ORL,7,37.0,18.9,132.29999999999998,24.518918918918917
2024,Moritz Wagner,ORL,7,15.0,6.3,44.1,20.16
2024,Jarace Walker,IND,9,3.4,0.9,8.1,12.705882352941176
2024,Cason Wallace,OKC,10,19.8,4.2,42.0,10.181818181818182
2024,Jordan Walsh,BOS,3,3.7,0.7,2.0999999999999996,9.081081081081079
2024,T.J. Warren,MIN,3,3.7,0.0,0.0,0.0
2024,P.J. Washington,DAL,22,35.7,13.0,286.0,17.478991596638654
2024,Lindy Waters III,OKC,3,3.0,0.0,0.0,0.0
2024,Peyton Watson,DEN,10,9.0,1.8,18.0,9.6
2024,Russell Westbrook,LAC,6,19.0,6.3,37.8,15.915789473684208
2024,Derrick White,BOS,19,35.6,16.7,317.3,22.51685393258427
2024,Aaron Wiggins,OKC,10,15.7,6.2,62.0,18.955414012738856
2024,Jalen Williams,OKC,10,37.7,18.7,187.0,23.809018567639257
2024,Jaylin Williams,OKC,10,12.7,4.4,44.0,16.629921259842522
2024,Kenrich Williams,OKC,7,4.6,0.6,4.2,6.260869565217392
2024,Delon Wright,MIA,4,26.8,8.0,32.0,14.328358208955224
2024,Thaddeus Young,PHO,1,4.0,0.0,0.0,0.0
2024,Ivica Zubac,LAC,6,32.0,16.2,97.19999999999999,24.299999999999997
